年月,品名コード,品名,地区コード,地区名,数量(kg),金額(円)
27.09,30008,ﾂﾁﾓﾉﾙｲ,150,ﾕ ﾆ ﾕ ｳ,10405.4,2744642
27.09,37010,ｶﾝｼﾖﾙｲ,0,*ｺﾞｳｹｲ*,68302.5,14747670
27.09,37010,ｶﾝｼﾖﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,2445,630450
27.09,37010,ｶﾝｼﾖﾙｲ,12,ﾁ ﾊﾞ,50104,11235089
27.09,37010,ｶﾝｼﾖﾙｲ,22,ｼ ｽﾞ ｵ ｶ,14873,2527848
27.09,37010,ｶﾝｼﾖﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,84.5,10001
27.09,37010,ｶﾝｼﾖﾙｲ,36,ﾄ ｸ ｼ ﾏ,185,99576
27.09,37010,ｶﾝｼﾖﾙｲ,46,ｶ ｺﾞ ｼ ﾏ,611,244706
27.09,76100,ｶﾝｼﾖ,0,*ｺﾞｳｹｲ*,4624.5,1155535
27.09,76100,ｶﾝｼﾖ,8,ｲ ﾊﾞ ﾗ ｷﾞ,2075,553824
27.09,76100,ｶﾝｼﾖ,12,ﾁ ﾊﾞ,1480,280109
27.09,76100,ｶﾝｼﾖ,22,ｼ ｽﾞ ｵ ｶ,435,71064
27.09,76100,ｶﾝｼﾖ,221,ｼ ｽﾞ ｵ ｶ ｼ,23.5,5832
27.09,76100,ｶﾝｼﾖ,46,ｶ ｺﾞ ｼ ﾏ,611,244706
27.09,76110,ｷﾝﾄｷ,0,*ｺﾞｳｹｲ*,460,145368
27.09,76110,ｷﾝﾄｷ,12,ﾁ ﾊﾞ,5,1944
27.09,76110,ｷﾝﾄｷ,22,ｼ ｽﾞ ｵ ｶ,270,43848
27.09,76110,ｷﾝﾄｷ,36,ﾄ ｸ ｼ ﾏ,185,99576
27.09,76150,ﾍﾞﾆｺｳｹｲ,0,*ｺﾞｳｹｲ*,13773,2355588
27.09,76150,ﾍﾞﾆｺｳｹｲ,22,ｼ ｽﾞ ｵ ｶ,13773,2355588
27.09,76170,ﾍﾞﾆｱｽﾞﾏ,0,*ｺﾞｳｹｲ*,49445,11091179
27.09,76170,ﾍﾞﾆｱｽﾞﾏ,8,ｲ ﾊﾞ ﾗ ｷﾞ,370,76626
27.09,76170,ﾍﾞﾆｱｽﾞﾏ,12,ﾁ ﾊﾞ,48619,10953036
27.09,76170,ﾍﾞﾆｱｽﾞﾏ,22,ｼ ｽﾞ ｵ ｶ,395,57348
27.09,76170,ﾍﾞﾆｱｽﾞﾏ,221,ｼ ｽﾞ ｵ ｶ ｼ,61,4169
27.09,37020,ｻﾄｲﾓﾙｲ,0,*ｺﾞｳｹｲ*,52555.2,24407136
27.09,37020,ｻﾄｲﾓﾙｲ,11,ｻ ｲ ﾀ ﾏ,660,258228
27.09,37020,ｻﾄｲﾓﾙｲ,12,ﾁ ﾊﾞ,1838,757944
27.09,37020,ｻﾄｲﾓﾙｲ,15,ﾆ ｲ ｶﾞ ﾀ,1,2808
27.09,37020,ｻﾄｲﾓﾙｲ,22,ｼ ｽﾞ ｵ ｶ,32588,15316344
27.09,37020,ｻﾄｲﾓﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,388.3,131154
27.09,37020,ｻﾄｲﾓﾙｲ,38,ｴ ﾋ ﾒ,680,359316
27.09,37020,ｻﾄｲﾓﾙｲ,45,ﾐ ﾔ ｻﾞ ｷ,16324.9,7548942
27.09,37020,ｻﾄｲﾓﾙｲ,46,ｶ ｺﾞ ｼ ﾏ,75,32400
27.09,76300,ｻﾄｲﾓ,0,*ｺﾞｳｹｲ*,48345.8,22442454
27.09,76300,ｻﾄｲﾓ,11,ｻ ｲ ﾀ ﾏ,660,258228
27.09,76300,ｻﾄｲﾓ,12,ﾁ ﾊﾞ,1838,757944
27.09,76300,ｻﾄｲﾓ,15,ﾆ ｲ ｶﾞ ﾀ,1,2808
27.09,76300,ｻﾄｲﾓ,22,ｼ ｽﾞ ｵ ｶ,32242,14998392
27.09,76300,ｻﾄｲﾓ,221,ｼ ｽﾞ ｵ ｶ ｼ,388.3,131154
27.09,76300,ｻﾄｲﾓ,38,ｴ ﾋ ﾒ,680,359316
27.09,76300,ｻﾄｲﾓ,45,ﾐ ﾔ ｻﾞ ｷ,12536.5,5934612
27.09,76310,ｱﾗｲｻﾄｲﾓ,0,*ｺﾞｳｹｲ*,1188.4,572562
27.09,76310,ｱﾗｲｻﾄｲﾓ,45,ﾐ ﾔ ｻﾞ ｷ,1188.4,572562
27.09,76320,ｲｼｶﾜｲﾓ,0,*ｺﾞｳｹｲ*,3021,1392120
27.09,76320,ｲｼｶﾜｲﾓ,22,ｼ ｽﾞ ｵ ｶ,346,317952
27.09,76320,ｲｼｶﾜｲﾓ,45,ﾐ ﾔ ｻﾞ ｷ,2600,1041768
27.09,76320,ｲｼｶﾜｲﾓ,46,ｶ ｺﾞ ｼ ﾏ,75,32400
27.09,37030,ｾﾚﾍﾞｽﾙｲ,0,*ｺﾞｳｹｲ*,442.5,200632
27.09,37030,ｾﾚﾍﾞｽﾙｲ,22,ｼ ｽﾞ ｵ ｶ,402,187218
27.09,37030,ｾﾚﾍﾞｽﾙｲ,45,ﾐ ﾔ ｻﾞ ｷ,40.5,13414
27.09,76340,ｾﾚﾍﾞｽ,0,*ｺﾞｳｹｲ*,442.5,200632
27.09,76340,ｾﾚﾍﾞｽ,22,ｼ ｽﾞ ｵ ｶ,402,187218
27.09,76340,ｾﾚﾍﾞｽ,45,ﾐ ﾔ ｻﾞ ｷ,40.5,13414
27.09,37060,ﾅｶﾞｲﾓﾙｲ,0,*ｺﾞｳｹｲ*,12674.75,6281571
27.09,37060,ﾅｶﾞｲﾓﾙｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,1940,726840
27.09,37060,ﾅｶﾞｲﾓﾙｲ,2,ｱ ｵ ﾓ ﾘ,10728.75,5545011
27.09,37060,ﾅｶﾞｲﾓﾙｲ,20,ﾅ ｶﾞ ﾉ,6,9720
27.09,76400,ﾅｶﾞｲﾓ,0,*ｺﾞｳｹｲ*,12674.75,6281571
27.09,76400,ﾅｶﾞｲﾓ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,1940,726840
27.09,76400,ﾅｶﾞｲﾓ,2,ｱ ｵ ﾓ ﾘ,10728.75,5545011
27.09,76400,ﾅｶﾞｲﾓ,20,ﾅ ｶﾞ ﾉ,6,9720
27.09,37070,ﾔﾏｲﾓﾙｲ,0,*ｺﾞｳｹｲ*,1.2,2592
27.09,37070,ﾔﾏｲﾓﾙｲ,22,ｼ ｽﾞ ｵ ｶ,1.2,2592
27.09,76530,ｼﾞﾈﾝｼﾞﾖ,0,*ｺﾞｳｹｲ*,1.2,2592
27.09,76530,ｼﾞﾈﾝｼﾞﾖ,22,ｼ ｽﾞ ｵ ｶ,1.2,2592
27.09,37080,ﾔﾏﾄｲﾓﾙｲ,0,*ｺﾞｳｹｲ*,19495,12342240
27.09,37080,ﾔﾏﾄｲﾓﾙｲ,12,ﾁ ﾊﾞ,19420,12326040
27.09,37080,ﾔﾏﾄｲﾓﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,75,16200
27.09,76510,ﾔﾏﾄｲﾓ,0,*ｺﾞｳｹｲ*,19495,12342240
27.09,76510,ﾔﾏﾄｲﾓ,12,ﾁ ﾊﾞ,19420,12326040
27.09,76510,ﾔﾏﾄｲﾓ,221,ｼ ｽﾞ ｵ ｶ ｼ,75,16200
27.09,37090,ｲｾｲﾓﾙｲ,0,*ｺﾞｳｹｲ*,190,167400
27.09,37090,ｲｾｲﾓﾙｲ,29,ﾅ ﾗ,190,167400
27.09,76520,ｲｾｲﾓ,0,*ｺﾞｳｹｲ*,190,167400
27.09,76520,ｲｾｲﾓ,29,ﾅ ﾗ,190,167400
27.09,37100,ﾀﾏﾈｷﾞﾙｲ,0,*ｺﾞｳｹｲ*,956760,89115957
27.09,37100,ﾀﾏﾈｷﾞﾙｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,947524,87971233
27.09,37100,ﾀﾏﾈｷﾞﾙｲ,28,ﾋ ﾖ ｳ ｺﾞ,3240,417204
27.09,37100,ﾀﾏﾈｷﾞﾙｲ,37,ｶ ｶﾞ ﾜ,1490,224748
27.09,37100,ﾀﾏﾈｷﾞﾙｲ,150,ﾕ ﾆ ﾕ ｳ,4506,502772
27.09,76600,ﾀﾏﾈｷﾞ,0,*ｺﾞｳｹｲ*,952760,87837453
27.09,76600,ﾀﾏﾈｷﾞ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,943524,86692729
27.09,76600,ﾀﾏﾈｷﾞ,28,ﾋ ﾖ ｳ ｺﾞ,3240,417204
27.09,76600,ﾀﾏﾈｷﾞ,37,ｶ ｶﾞ ﾜ,1490,224748
27.09,76600,ﾀﾏﾈｷﾞ,150,ﾕ ﾆ ﾕ ｳ,4506,502772
27.09,76610,ｼﾛﾀﾏﾈｷﾞ,0,*ｺﾞｳｹｲ*,4000,1278504
27.09,76610,ｼﾛﾀﾏﾈｷﾞ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,4000,1278504
27.09,37110,ﾆﾝﾆｸﾙｲ,0,*ｺﾞｳｹｲ*,7705.9,6113314
27.09,37110,ﾆﾝﾆｸﾙｲ,2,ｱ ｵ ﾓ ﾘ,1807,3872070
27.09,37110,ﾆﾝﾆｸﾙｲ,150,ﾕ ﾆ ﾕ ｳ,5898.9,2241244
27.09,76700,ﾆﾝﾆｸ,0,*ｺﾞｳｹｲ*,6348,5362006
27.09,76700,ﾆﾝﾆｸ,2,ｱ ｵ ﾓ ﾘ,1807,3872070
27.09,76700,ﾆﾝﾆｸ,150,ﾕ ﾆ ﾕ ｳ,4541,1489936
27.09,76710,ﾆﾝﾆｸﾉﾒ,0,*ｺﾞｳｹｲ*,1357.9,751308
27.09,76710,ﾆﾝﾆｸﾉﾒ,150,ﾕ ﾆ ﾕ ｳ,1357.9,751308
27.09,37130,ｴｼﾔﾚﾂﾄﾙｲ,0,*ｺﾞｳｹｲ*,316,280854
27.09,37130,ｴｼﾔﾚﾂﾄﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,71,66906
27.09,37130,ｴｼﾔﾚﾂﾄﾙｲ,22,ｼ ｽﾞ ｵ ｶ,245,213948
27.09,76910,ｴｼﾔﾚﾂﾄ,0,*ｺﾞｳｹｲ*,316,280854
27.09,76910,ｴｼﾔﾚﾂﾄ,8,ｲ ﾊﾞ ﾗ ｷﾞ,71,66906
27.09,76910,ｴｼﾔﾚﾂﾄ,22,ｼ ｽﾞ ｵ ｶ,245,213948
27.09,37140,ﾕﾘﾈﾙｲ,0,*ｺﾞｳｹｲ*,177,228312
27.09,37140,ﾕﾘﾈﾙｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,177,228312
27.09,76920,ﾕﾘﾈ,0,*ｺﾞｳｹｲ*,177,228312
27.09,76920,ﾕﾘﾈ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,177,228312
27.09,37150,ﾍﾟｺﾛｽﾙｲ,0,*ｺﾞｳｹｲ*,205.5,121478
27.09,37150,ﾍﾟｺﾛｽﾙｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,205,120852
27.09,37150,ﾍﾟｺﾛｽﾙｲ,150,ﾕ ﾆ ﾕ ｳ,0.5,626
27.09,76630,ﾍﾟｺﾛｽ,0,*ｺﾞｳｹｲ*,205.5,121478
27.09,76630,ﾍﾟｺﾛｽ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,205,120852
27.09,76630,ﾍﾟｺﾛｽ,150,ﾕ ﾆ ﾕ ｳ,0.5,626
27.09,37160,ｱ-ﾘ-ﾚﾂﾄﾙｲ,0,*ｺﾞｳｹｲ*,7914,1209049
27.09,37160,ｱ-ﾘ-ﾚﾂﾄﾙｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,7410,1110780
27.09,37160,ｱ-ﾘ-ﾚﾂﾄﾙｲ,22,ｼ ｽﾞ ｵ ｶ,224,62899
27.09,37160,ｱ-ﾘ-ﾚﾂﾄﾙｲ,30,ﾜ ｶ ﾔ ﾏ,280,35370
27.09,76640,ｱ-ﾘ-ﾚﾂﾄ,0,*ｺﾞｳｹｲ*,7914,1209049
27.09,76640,ｱ-ﾘ-ﾚﾂﾄ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,7410,1110780
27.09,76640,ｱ-ﾘ-ﾚﾂﾄ,22,ｼ ｽﾞ ｵ ｶ,224,62899
27.09,76640,ｱ-ﾘ-ﾚﾂﾄ,30,ﾜ ｶ ﾔ ﾏ,280,35370
27.09,37170,ｿﾉﾀﾂﾁﾓﾉﾙｲ,0,*ｺﾞｳｹｲ*,2.08,4860
27.09,37170,ｿﾉﾀﾂﾁﾓﾉﾙｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,2.08,4860
27.09,76950,ﾚﾎ-ﾙ,0,*ｺﾞｳｹｲ*,2.08,4860
27.09,76950,ﾚﾎ-ﾙ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,2.08,4860
27.09,30009,ｺｳｼﾝﾂﾏﾓﾉﾔｻｲﾙｲ,0,*ｺﾞｳｹｲ*,33861.97,34530754
27.09,30009,ｺｳｼﾝﾂﾏﾓﾉﾔｻｲﾙｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,11.54,53017
27.09,30009,ｺｳｼﾝﾂﾏﾓﾉﾔｻｲﾙｲ,2,ｱ ｵ ﾓ ﾘ,29,24624
27.09,30009,ｺｳｼﾝﾂﾏﾓﾉﾔｻｲﾙｲ,4,ﾐ ﾔ ｷﾞ,47.05,116741
27.09,30009,ｺｳｼﾝﾂﾏﾓﾉﾔｻｲﾙｲ,5,ｱ ｷ ﾀ,43.41,193103
27.09,30009,ｺｳｼﾝﾂﾏﾓﾉﾔｻｲﾙｲ,6,ﾔ ﾏ ｶﾞ ﾀ,13.56,115095
27.09,30009,ｺｳｼﾝﾂﾏﾓﾉﾔｻｲﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,49.91,123139
27.09,30009,ｺｳｼﾝﾂﾏﾓﾉﾔｻｲﾙｲ,9,ﾄ ﾁ ｷﾞ,4,11988
27.09,30009,ｺｳｼﾝﾂﾏﾓﾉﾔｻｲﾙｲ,10,ｸﾞ ﾝ ﾏ,112.21,45814
27.09,30009,ｺｳｼﾝﾂﾏﾓﾉﾔｻｲﾙｲ,11,ｻ ｲ ﾀ ﾏ,3.1,25434
27.09,30009,ｺｳｼﾝﾂﾏﾓﾉﾔｻｲﾙｲ,12,ﾁ ﾊﾞ,293.71,469525
27.09,30009,ｺｳｼﾝﾂﾏﾓﾉﾔｻｲﾙｲ,14,ｶ ﾅ ｶﾞ ﾜ,186,166256
27.09,30009,ｺｳｼﾝﾂﾏﾓﾉﾔｻｲﾙｲ,15,ﾆ ｲ ｶﾞ ﾀ,1.5,9547
27.09,30009,ｺｳｼﾝﾂﾏﾓﾉﾔｻｲﾙｲ,19,ﾔ ﾏ ﾅ ｼ,1.2,1684
27.09,30009,ｺｳｼﾝﾂﾏﾓﾉﾔｻｲﾙｲ,20,ﾅ ｶﾞ ﾉ,1966.73,1600592
27.09,30009,ｺｳｼﾝﾂﾏﾓﾉﾔｻｲﾙｲ,22,ｼ ｽﾞ ｵ ｶ,8148.35,6349707
27.09,30009,ｺｳｼﾝﾂﾏﾓﾉﾔｻｲﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,6985.26,3355675
27.09,30009,ｺｳｼﾝﾂﾏﾓﾉﾔｻｲﾙｲ,23,ｱ ｲ ﾁ,1835.54,10509074
27.09,30009,ｺｳｼﾝﾂﾏﾓﾉﾔｻｲﾙｲ,24,ﾐ ｴ,110.23,88209
27.09,30009,ｺｳｼﾝﾂﾏﾓﾉﾔｻｲﾙｲ,26,ｷ ﾖ ｳ ﾄ,27,17431
27.09,30009,ｺｳｼﾝﾂﾏﾓﾉﾔｻｲﾙｲ,34,ﾋ ﾛ ｼ ﾏ,25,35640
27.09,30009,ｺｳｼﾝﾂﾏﾓﾉﾔｻｲﾙｲ,36,ﾄ ｸ ｼ ﾏ,0.74,8316
27.09,30009,ｺｳｼﾝﾂﾏﾓﾉﾔｻｲﾙｲ,39,ｺ ｳ ﾁ,9658.8,8384246
27.09,30009,ｺｳｼﾝﾂﾏﾓﾉﾔｻｲﾙｲ,40,ﾌ ｸ ｵ ｶ,38.55,195588
27.09,30009,ｺｳｼﾝﾂﾏﾓﾉﾔｻｲﾙｲ,43,ｸ ﾏ ﾓ ﾄ,285.6,276048
27.09,30009,ｺｳｼﾝﾂﾏﾓﾉﾔｻｲﾙｲ,44,ｵ ｵ ｲ ﾀ,51.71,59410
27.09,30009,ｺｳｼﾝﾂﾏﾓﾉﾔｻｲﾙｲ,47,ｵ ｷ ﾅ ﾜ,1.58,8446
27.09,30009,ｺｳｼﾝﾂﾏﾓﾉﾔｻｲﾙｲ,150,ﾕ ﾆ ﾕ ｳ,3930.69,2286405
27.09,38010,ﾜｻﾋﾞﾙｲ,0,*ｺﾞｳｹｲ*,120.3,571077
27.09,38010,ﾜｻﾋﾞﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,120.3,571077
27.09,77100,ﾜｻﾋﾞ,0,*ｺﾞｳｹｲ*,99.3,564273
27.09,77100,ﾜｻﾋﾞ,221,ｼ ｽﾞ ｵ ｶ ｼ,99.3,564273
27.09,77120,ｸｷﾜｻﾋﾞ,0,*ｺﾞｳｹｲ*,21,6804
27.09,77120,ｸｷﾜｻﾋﾞ,221,ｼ ｽﾞ ｵ ｶ ｼ,21,6804
27.09,38020,ﾈｼﾖｳｶﾞﾙｲ,0,*ｺﾞｳｹｲ*,14244.9,9692676
27.09,38020,ﾈｼﾖｳｶﾞﾙｲ,12,ﾁ ﾊﾞ,118,68688
27.09,38020,ﾈｼﾖｳｶﾞﾙｲ,22,ｼ ｽﾞ ｵ ｶ,1718,856278
27.09,38020,ﾈｼﾖｳｶﾞﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,1.8,972
27.09,38020,ﾈｼﾖｳｶﾞﾙｲ,39,ｺ ｳ ﾁ,8924.4,7107858
27.09,38020,ﾈｼﾖｳｶﾞﾙｲ,43,ｸ ﾏ ﾓ ﾄ,259.2,248832
27.09,38020,ﾈｼﾖｳｶﾞﾙｲ,150,ﾕ ﾆ ﾕ ｳ,3223.5,1410048
27.09,77260,ﾈｼﾖｳｶﾞ,0,*ｺﾞｳｹｲ*,1782,940626
27.09,77260,ﾈｼﾖｳｶﾞ,22,ｼ ｽﾞ ｵ ｶ,1706,850446
27.09,77260,ﾈｼﾖｳｶﾞ,39,ｺ ｳ ﾁ,76,90180
27.09,77201,ｵｳﾐｼﾖｳｶﾞ,0,*ｺﾞｳｹｲ*,12,9720
27.09,77201,ｵｳﾐｼﾖｳｶﾞ,12,ﾁ ﾊﾞ,12,9720
27.09,77230,ｶｺｲｼﾖｳｶﾞ,0,*ｺﾞｳｹｲ*,11791.1,8410122
27.09,77230,ｶｺｲｼﾖｳｶﾞ,39,ｺ ｳ ﾁ,8308.4,6751242
27.09,77230,ｶｺｲｼﾖｳｶﾞ,43,ｸ ﾏ ﾓ ﾄ,259.2,248832
27.09,77230,ｶｺｲｼﾖｳｶﾞ,150,ﾕ ﾆ ﾕ ｳ,3223.5,1410048
27.09,77240,ｵﾔｼﾖｳｶﾞ,0,*ｺﾞｳｹｲ*,12,5832
27.09,77240,ｵﾔｼﾖｳｶﾞ,22,ｼ ｽﾞ ｵ ｶ,12,5832
27.09,77250,ｼﾝｼﾖｳｶﾞ,0,*ｺﾞｳｹｲ*,647.8,326376
27.09,77250,ｼﾝｼﾖｳｶﾞ,12,ﾁ ﾊﾞ,106,58968
27.09,77250,ｼﾝｼﾖｳｶﾞ,221,ｼ ｽﾞ ｵ ｶ ｼ,1.8,972
27.09,77250,ｼﾝｼﾖｳｶﾞ,39,ｺ ｳ ﾁ,540,266436
27.09,38030,ﾊｼﾖｳｶﾞﾙｲ,0,*ｺﾞｳｹｲ*,664.7,520182
27.09,38030,ﾊｼﾖｳｶﾞﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,0.5,7020
27.09,38030,ﾊｼﾖｳｶﾞﾙｲ,12,ﾁ ﾊﾞ,39.2,41148
27.09,38030,ﾊｼﾖｳｶﾞﾙｲ,22,ｼ ｽﾞ ｵ ｶ,580,466074
27.09,38030,ﾊｼﾖｳｶﾞﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,45,5940
27.09,77210,ﾊｼﾖｳｶﾞ,0,*ｺﾞｳｹｲ*,643,483678
27.09,77210,ﾊｼﾖｳｶﾞ,12,ﾁ ﾊﾞ,18,11664
27.09,77210,ﾊｼﾖｳｶﾞ,22,ｼ ｽﾞ ｵ ｶ,580,466074
27.09,77210,ﾊｼﾖｳｶﾞ,221,ｼ ｽﾞ ｵ ｶ ｼ,45,5940
27.09,77211,ﾒｼﾖｳｶﾞ,0,*ｺﾞｳｹｲ*,21.7,36504
27.09,77211,ﾒｼﾖｳｶﾞ,8,ｲ ﾊﾞ ﾗ ｷﾞ,0.5,7020
27.09,77211,ﾒｼﾖｳｶﾞ,12,ﾁ ﾊﾞ,21.2,29484
27.09,38040,ﾄｳｶﾞﾗｼﾙｲ,0,*ｺﾞｳｹｲ*,149.63,144493
27.09,38040,ﾄｳｶﾞﾗｼﾙｲ,22,ｼ ｽﾞ ｵ ｶ,116.4,125712
27.09,38040,ﾄｳｶﾞﾗｼﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,6.23,1350
27.09,38040,ﾄｳｶﾞﾗｼﾙｲ,26,ｷ ﾖ ｳ ﾄ,27,17431
27.09,77300,ﾄｳｶﾞﾗｼ,0,*ｺﾞｳｹｲ*,19,9266
27.09,77300,ﾄｳｶﾞﾗｼ,26,ｷ ﾖ ｳ ﾄ,19,9266
27.09,77301,ﾏﾝｶﾞﾝｼﾞﾄｳｶﾞﾗｼ,0,*ｺﾞｳｹｲ*,14.23,9515
27.09,77301,ﾏﾝｶﾞﾝｼﾞﾄｳｶﾞﾗｼ,221,ｼ ｽﾞ ｵ ｶ ｼ,6.23,1350
27.09,77301,ﾏﾝｶﾞﾝｼﾞﾄｳｶﾞﾗｼ,26,ｷ ﾖ ｳ ﾄ,8,8165
27.09,77303,ｱﾏﾄｳ,0,*ｺﾞｳｹｲ*,116.4,125712
27.09,77303,ｱﾏﾄｳ,22,ｼ ｽﾞ ｵ ｶ,116.4,125712
27.09,38050,ﾒﾙｲ,0,*ｺﾞｳｹｲ*,158.96,401274
27.09,38050,ﾒﾙｲ,12,ﾁ ﾊﾞ,3.06,1080
27.09,38050,ﾒﾙｲ,14,ｶ ﾅ ｶﾞ ﾜ,96,141956
27.09,38050,ﾒﾙｲ,19,ﾔ ﾏ ﾅ ｼ,1.2,1684
27.09,38050,ﾒﾙｲ,22,ｼ ｽﾞ ｵ ｶ,54.5,81594
27.09,38050,ﾒﾙｲ,23,ｱ ｲ ﾁ,4.2,174960
27.09,77400,ﾒﾙｲ,0,*ｺﾞｳｹｲ*,150.5,223550
27.09,77400,ﾒﾙｲ,14,ｶ ﾅ ｶﾞ ﾜ,96,141956
27.09,77400,ﾒﾙｲ,22,ｼ ｽﾞ ｵ ｶ,54.5,81594
27.09,77410,ｷﾉﾒ,0,*ｺﾞｳｹｲ*,4.2,174960
27.09,77410,ｷﾉﾒ,23,ｱ ｲ ﾁ,4.2,174960
27.09,77450,ｱﾙﾌｱﾙﾌｱ,0,*ｺﾞｳｹｲ*,3.06,1080
27.09,77450,ｱﾙﾌｱﾙﾌｱ,12,ﾁ ﾊﾞ,3.06,1080
27.09,77451,ﾍﾙｼｰﾚﾃﾞｲ,0,*ｺﾞｳｹｲ*,1.2,1684
27.09,77451,ﾍﾙｼｰﾚﾃﾞｲ,19,ﾔ ﾏ ﾅ ｼ,1.2,1684
27.09,38060,ﾍﾞﾆﾀﾃﾞﾙｲ,0,*ｺﾞｳｹｲ*,38.55,195588
27.09,38060,ﾍﾞﾆﾀﾃﾞﾙｲ,40,ﾌ ｸ ｵ ｶ,38.55,195588
27.09,77420,ﾍﾞﾆﾀﾃﾞ,0,*ｺﾞｳｹｲ*,38.55,195588
27.09,77420,ﾍﾞﾆﾀﾃﾞ,40,ﾌ ｸ ｵ ｶ,38.55,195588
27.09,38080,ｶｲﾜﾚﾙｲ,0,*ｺﾞｳｹｲ*,10392.6,3998674
27.09,38080,ｶｲﾜﾚﾙｲ,14,ｶ ﾅ ｶﾞ ﾜ,90,24300
27.09,38080,ｶｲﾜﾚﾙｲ,22,ｼ ｽﾞ ｵ ｶ,4182.6,1685292
27.09,38080,ｶｲﾜﾚﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,6012,2213266
27.09,38080,ｶｲﾜﾚﾙｲ,24,ﾐ ｴ,108,75816
27.09,77440,ｶｲﾜﾚ,0,*ｺﾞｳｹｲ*,10392.6,3998674
27.09,77440,ｶｲﾜﾚ,14,ｶ ﾅ ｶﾞ ﾜ,90,24300
27.09,77440,ｶｲﾜﾚ,22,ｼ ｽﾞ ｵ ｶ,4182.6,1685292
27.09,77440,ｶｲﾜﾚ,221,ｼ ｽﾞ ｵ ｶ ｼ,6012,2213266
27.09,77440,ｶｲﾜﾚ,24,ﾐ ｴ,108,75816
27.09,38100,ｵｵﾊﾞﾙｲ,0,*ｺﾞｳｹｲ*,1631.65,7521217
27.09,38100,ｵｵﾊﾞﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,12,58320
27.09,38100,ｵｵﾊﾞﾙｲ,22,ｼ ｽﾞ ｵ ｶ,138,402408
27.09,38100,ｵｵﾊﾞﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,11.55,745
27.09,38100,ｵｵﾊﾞﾙｲ,23,ｱ ｲ ﾁ,1470.1,7059744
27.09,77560,ｵｵﾊﾞ,0,*ｺﾞｳｹｲ*,1611.85,7506054
27.09,77560,ｵｵﾊﾞ,8,ｲ ﾊﾞ ﾗ ｷﾞ,12,58320
27.09,77560,ｵｵﾊﾞ,22,ｼ ｽﾞ ｵ ｶ,138,402408
27.09,77560,ｵｵﾊﾞ,221,ｼ ｽﾞ ｵ ｶ ｼ,0.75,162
27.09,77560,ｵｵﾊﾞ,23,ｱ ｲ ﾁ,1461.1,7045164
27.09,77510,ｱｵｼｿ,0,*ｺﾞｳｹｲ*,19.8,15163
27.09,77510,ｱｵｼｿ,221,ｼ ｽﾞ ｵ ｶ ｼ,10.8,583
27.09,77510,ｱｵｼｿ,23,ｱ ｲ ﾁ,9,14580
27.09,38110,ﾎｼﾞｿﾙｲ,0,*ｺﾞｳｹｲ*,112,719820
27.09,38110,ﾎｼﾞｿﾙｲ,23,ｱ ｲ ﾁ,112,719820
27.09,77550,ﾊﾅﾎｼﾞｿ,0,*ｺﾞｳｹｲ*,112,719820
27.09,77550,ﾊﾅﾎｼﾞｿ,23,ｱ ｲ ﾁ,112,719820
27.09,38120,ﾐﾖｳｶﾞﾙｲ,0,*ｺﾞｳｹｲ*,2977.57,3080940
27.09,38120,ﾐﾖｳｶﾞﾙｲ,2,ｱ ｵ ﾓ ﾘ,29,24624
27.09,38120,ﾐﾖｳｶﾞﾙｲ,5,ｱ ｷ ﾀ,11,13284
27.09,38120,ﾐﾖｳｶﾞﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,10,9720
