年月,品名コード,品名,地区コード,地区名,数量(kg),金額(円)
27.06,74930,ﾚｲｼ,10,ｸﾞ ﾝ ﾏ,2496,1280448
27.06,74930,ﾚｲｼ,22,ｼ ｽﾞ ｵ ｶ,28,28890
27.06,74930,ﾚｲｼ,45,ﾐ ﾔ ｻﾞ ｷ,330,110808
27.06,74930,ﾚｲｼ,46,ｶ ｺﾞ ｼ ﾏ,5540,2677860
27.06,74930,ﾚｲｼ,47,ｵ ｷ ﾅ ﾜ,120,78624
27.06,30006,ﾏﾒｶﾔｻｲﾙｲ,0,*ｺﾞｳｹｲ*,44209.38,37173229
27.06,30006,ﾏﾒｶﾔｻｲﾙｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,203,427032
27.06,30006,ﾏﾒｶﾔｻｲﾙｲ,2,ｱ ｵ ﾓ ﾘ,412,480816
27.06,30006,ﾏﾒｶﾔｻｲﾙｲ,3,ｲ ﾜ ﾃ,2,6804
27.06,30006,ﾏﾒｶﾔｻｲﾙｲ,4,ﾐ ﾔ ｷﾞ,72,63936
27.06,30006,ﾏﾒｶﾔｻｲﾙｲ,5,ｱ ｷ ﾀ,76,87426
27.06,30006,ﾏﾒｶﾔｻｲﾙｲ,6,ﾔ ﾏ ｶﾞ ﾀ,2,3240
27.06,30006,ﾏﾒｶﾔｻｲﾙｲ,7,ﾌ ｸ ｼ ﾏ,614,571968
27.06,30006,ﾏﾒｶﾔｻｲﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,774,384912
27.06,30006,ﾏﾒｶﾔｻｲﾙｲ,10,ｸﾞ ﾝ ﾏ,242,270648
27.06,30006,ﾏﾒｶﾔｻｲﾙｲ,12,ﾁ ﾊﾞ,24,29916
27.06,30006,ﾏﾒｶﾔｻｲﾙｲ,15,ﾆ ｲ ｶﾞ ﾀ,4,2700
27.06,30006,ﾏﾒｶﾔｻｲﾙｲ,20,ﾅ ｶﾞ ﾉ,125,191160
27.06,30006,ﾏﾒｶﾔｻｲﾙｲ,22,ｼ ｽﾞ ｵ ｶ,35503.25,30274387
27.06,30006,ﾏﾒｶﾔｻｲﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,3083.13,2106482
27.06,30006,ﾏﾒｶﾔｻｲﾙｲ,42,ﾅ ｶﾞ ｻ ｷ,4,3672
27.06,30006,ﾏﾒｶﾔｻｲﾙｲ,45,ﾐ ﾔ ｻﾞ ｷ,32,40616
27.06,30006,ﾏﾒｶﾔｻｲﾙｲ,46,ｶ ｺﾞ ｼ ﾏ,3035,2225678
27.06,30006,ﾏﾒｶﾔｻｲﾙｲ,150,ﾕ ﾆ ﾕ ｳ,2,1836
27.06,35010,ｲﾝｹﾞﾝﾙｲ,0,*ｺﾞｳｹｲ*,6680.73,4796693
27.06,35010,ｲﾝｹﾞﾝﾙｲ,2,ｱ ｵ ﾓ ﾘ,9,11124
27.06,35010,ｲﾝｹﾞﾝﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,38,34236
27.06,35010,ｲﾝｹﾞﾝﾙｲ,12,ﾁ ﾊﾞ,24,29916
27.06,35010,ｲﾝｹﾞﾝﾙｲ,20,ﾅ ｶﾞ ﾉ,115,173880
27.06,35010,ｲﾝｹﾞﾝﾙｲ,22,ｼ ｽﾞ ｵ ｶ,2588.4,1835204
27.06,35010,ｲﾝｹﾞﾝﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,896.33,522079
27.06,35010,ｲﾝｹﾞﾝﾙｲ,42,ﾅ ｶﾞ ｻ ｷ,4,3672
27.06,35010,ｲﾝｹﾞﾝﾙｲ,46,ｶ ｺﾞ ｼ ﾏ,3006,2186582
27.06,75100,ｲﾝｹﾞﾝ,0,*ｺﾞｳｹｲ*,2772.26,1965929
27.06,75100,ｲﾝｹﾞﾝ,8,ｲ ﾊﾞ ﾗ ｷﾞ,2,2052
27.06,75100,ｲﾝｹﾞﾝ,12,ﾁ ﾊﾞ,24,29916
27.06,75100,ｲﾝｹﾞﾝ,22,ｼ ｽﾞ ｵ ｶ,2379.45,1700625
27.06,75100,ｲﾝｹﾞﾝ,221,ｼ ｽﾞ ｵ ｶ ｼ,164.81,91842
27.06,75100,ｲﾝｹﾞﾝ,46,ｶ ｺﾞ ｼ ﾏ,202,141494
27.06,75130,ｹﾝﾀﾂｷ-,0,*ｺﾞｳｹｲ*,717.05,426080
27.06,75130,ｹﾝﾀﾂｷ-,22,ｼ ｽﾞ ｵ ｶ,93.35,57867
27.06,75130,ｹﾝﾀﾂｷ-,221,ｼ ｽﾞ ｵ ｶ ｼ,623.7,368213
27.06,75150,ｽｼﾞﾅｼｲﾝｹﾞﾝ,0,*ｺﾞｳｹｲ*,10.95,4406
27.06,75150,ｽｼﾞﾅｼｲﾝｹﾞﾝ,221,ｼ ｽﾞ ｵ ｶ ｼ,10.95,4406
27.06,75106,ﾂﾙﾅｼｲﾝｹﾞﾝ,0,*ｺﾞｳｹｲ*,59.2,41321
27.06,75106,ﾂﾙﾅｼｲﾝｹﾞﾝ,22,ｼ ｽﾞ ｵ ｶ,52,36407
27.06,75106,ﾂﾙﾅｼｲﾝｹﾞﾝ,221,ｼ ｽﾞ ｵ ｶ ｼ,7.2,4914
27.06,75105,ﾓﾛﾂｺｲﾝｹﾞﾝ,0,*ｺﾞｳｹｲ*,78.87,55328
27.06,75105,ﾓﾛﾂｺｲﾝｹﾞﾝ,2,ｱ ｵ ﾓ ﾘ,9,11124
27.06,75105,ﾓﾛﾂｺｲﾝｹﾞﾝ,22,ｼ ｽﾞ ｵ ｶ,62.4,40046
27.06,75105,ﾓﾛﾂｺｲﾝｹﾞﾝ,221,ｼ ｽﾞ ｵ ｶ ｼ,7.47,4158
27.06,75107,ﾂﾙｱﾘｲﾝｹﾞﾝ,0,*ｺﾞｳｹｲ*,52.1,32303
27.06,75107,ﾂﾙｱﾘｲﾝｹﾞﾝ,22,ｼ ｽﾞ ｵ ｶ,1.2,259
27.06,75107,ﾂﾙｱﾘｲﾝｹﾞﾝ,221,ｼ ｽﾞ ｵ ｶ ｼ,50.9,32044
27.06,75109,ｽﾃｲﾔｰｲﾝｹﾞﾝ,0,*ｺﾞｳｹｲ*,31.3,16502
27.06,75109,ｽﾃｲﾔｰｲﾝｹﾞﾝ,221,ｼ ｽﾞ ｵ ｶ ｼ,31.3,16502
27.06,75113,ｷｾﾗｲﾝｹﾞﾝ,0,*ｺﾞｳｹｲ*,2914,2213028
27.06,75113,ｷｾﾗｲﾝｹﾞﾝ,20,ﾅ ｶﾞ ﾉ,110,167940
27.06,75113,ｷｾﾗｲﾝｹﾞﾝ,46,ｶ ｺﾞ ｼ ﾏ,2804,2045088
27.06,75170,ｼﾞﾔﾝﾎﾞｲﾝｹﾞﾝ,0,*ｺﾞｳｹｲ*,45,41796
27.06,75170,ｼﾞﾔﾝﾎﾞｲﾝｹﾞﾝ,8,ｲ ﾊﾞ ﾗ ｷﾞ,36,32184
27.06,75170,ｼﾞﾔﾝﾎﾞｲﾝｹﾞﾝ,20,ﾅ ｶﾞ ﾉ,5,5940
27.06,75170,ｼﾞﾔﾝﾎﾞｲﾝｹﾞﾝ,42,ﾅ ｶﾞ ｻ ｷ,4,3672
27.06,35020,ｻﾔｴﾝﾄﾞｳﾙｲ,0,*ｺﾞｳｹｲ*,1227.6,1511406
27.06,35020,ｻﾔｴﾝﾄﾞｳﾙｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,203,427032
27.06,35020,ｻﾔｴﾝﾄﾞｳﾙｲ,2,ｱ ｵ ﾓ ﾘ,128,148176
27.06,35020,ｻﾔｴﾝﾄﾞｳﾙｲ,3,ｲ ﾜ ﾃ,2,6804
27.06,35020,ｻﾔｴﾝﾄﾞｳﾙｲ,5,ｱ ｷ ﾀ,16,38178
27.06,35020,ｻﾔｴﾝﾄﾞｳﾙｲ,6,ﾔ ﾏ ｶﾞ ﾀ,2,3240
27.06,35020,ｻﾔｴﾝﾄﾞｳﾙｲ,7,ﾌ ｸ ｼ ﾏ,450,466668
27.06,35020,ｻﾔｴﾝﾄﾞｳﾙｲ,22,ｼ ｽﾞ ｵ ｶ,37,42714
27.06,35020,ｻﾔｴﾝﾄﾞｳﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,360.6,333558
27.06,35020,ｻﾔｴﾝﾄﾞｳﾙｲ,45,ﾐ ﾔ ｻﾞ ｷ,12,19008
27.06,35020,ｻﾔｴﾝﾄﾞｳﾙｲ,46,ｶ ｺﾞ ｼ ﾏ,15,24192
27.06,35020,ｻﾔｴﾝﾄﾞｳﾙｲ,150,ﾕ ﾆ ﾕ ｳ,2,1836
27.06,75220,ｷﾇｻﾔｴﾝﾄﾞｳ,0,*ｺﾞｳｹｲ*,388,578232
27.06,75220,ｷﾇｻﾔｴﾝﾄﾞｳ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,137,306072
27.06,75220,ｷﾇｻﾔｴﾝﾄﾞｳ,2,ｱ ｵ ﾓ ﾘ,23,24732
27.06,75220,ｷﾇｻﾔｴﾝﾄﾞｳ,3,ｲ ﾜ ﾃ,2,6804
27.06,75220,ｷﾇｻﾔｴﾝﾄﾞｳ,5,ｱ ｷ ﾀ,2,5400
27.06,75220,ｷﾇｻﾔｴﾝﾄﾞｳ,7,ﾌ ｸ ｼ ﾏ,198,191268
27.06,75220,ｷﾇｻﾔｴﾝﾄﾞｳ,22,ｼ ｽﾞ ｵ ｶ,5,8100
27.06,75220,ｷﾇｻﾔｴﾝﾄﾞｳ,45,ﾐ ﾔ ｻﾞ ｷ,10,16416
27.06,75220,ｷﾇｻﾔｴﾝﾄﾞｳ,46,ｶ ｺﾞ ｼ ﾏ,11,19440
27.06,75230,ｳｽｲｴﾝﾄﾞｳ,0,*ｺﾞｳｹｲ*,360.6,333558
27.06,75230,ｳｽｲｴﾝﾄﾞｳ,221,ｼ ｽﾞ ｵ ｶ ｼ,360.6,333558
27.06,75303,ｽﾅﾂﾌﾟﾐｴﾝﾄﾞｳ,0,*ｺﾞｳｹｲ*,479,599616
27.06,75303,ｽﾅﾂﾌﾟﾐｴﾝﾄﾞｳ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,66,120960
27.06,75303,ｽﾅﾂﾌﾟﾐｴﾝﾄﾞｳ,2,ｱ ｵ ﾓ ﾘ,105,123444
27.06,75303,ｽﾅﾂﾌﾟﾐｴﾝﾄﾞｳ,5,ｱ ｷ ﾀ,14,32778
27.06,75303,ｽﾅﾂﾌﾟﾐｴﾝﾄﾞｳ,6,ﾔ ﾏ ｶﾞ ﾀ,2,3240
27.06,75303,ｽﾅﾂﾌﾟﾐｴﾝﾄﾞｳ,7,ﾌ ｸ ｼ ﾏ,252,275400
27.06,75303,ｽﾅﾂﾌﾟﾐｴﾝﾄﾞｳ,22,ｼ ｽﾞ ｵ ｶ,32,34614
27.06,75303,ｽﾅﾂﾌﾟﾐｴﾝﾄﾞｳ,45,ﾐ ﾔ ｻﾞ ｷ,2,2592
27.06,75303,ｽﾅﾂﾌﾟﾐｴﾝﾄﾞｳ,46,ｶ ｺﾞ ｼ ﾏ,4,4752
27.06,75303,ｽﾅﾂﾌﾟﾐｴﾝﾄﾞｳ,150,ﾕ ﾆ ﾕ ｳ,2,1836
27.06,35030,ﾋﾟ-ｽﾙｲ,0,*ｺﾞｳｹｲ*,223.1,172581
27.06,35030,ﾋﾟ-ｽﾙｲ,7,ﾌ ｸ ｼ ﾏ,164,105300
27.06,35030,ﾋﾟ-ｽﾙｲ,20,ﾅ ｶﾞ ﾉ,10,17280
27.06,35030,ﾋﾟ-ｽﾙｲ,22,ｼ ｽﾞ ｵ ｶ,2,2160
27.06,35030,ﾋﾟ-ｽﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,33.1,32713
27.06,35030,ﾋﾟ-ｽﾙｲ,45,ﾐ ﾔ ｻﾞ ｷ,2,2168
27.06,35030,ﾋﾟ-ｽﾙｲ,46,ｶ ｺﾞ ｼ ﾏ,12,12960
27.06,75300,ﾋﾟ-ｽ,0,*ｺﾞｳｹｲ*,198.9,147893
27.06,75300,ﾋﾟ-ｽ,7,ﾌ ｸ ｼ ﾏ,164,105300
27.06,75300,ﾋﾟ-ｽ,20,ﾅ ｶﾞ ﾉ,10,17280
27.06,75300,ﾋﾟ-ｽ,22,ｼ ｽﾞ ｵ ｶ,2,2160
27.06,75300,ﾋﾟ-ｽ,221,ｼ ｽﾞ ｵ ｶ ｼ,8.9,8025
27.06,75300,ﾋﾟ-ｽ,45,ﾐ ﾔ ｻﾞ ｷ,2,2168
27.06,75300,ﾋﾟ-ｽ,46,ｶ ｺﾞ ｼ ﾏ,12,12960
27.06,75310,ﾑｷﾋﾟ-ｽ,0,*ｺﾞｳｹｲ*,24.2,24688
27.06,75310,ﾑｷﾋﾟ-ｽ,221,ｼ ｽﾞ ｵ ｶ ｼ,24.2,24688
27.06,35040,ｿﾗﾏﾒﾙｲ,0,*ｺﾞｳｹｲ*,1185,814428
27.06,35040,ｿﾗﾏﾒﾙｲ,2,ｱ ｵ ﾓ ﾘ,275,321516
27.06,35040,ｿﾗﾏﾒﾙｲ,4,ﾐ ﾔ ｷﾞ,72,63936
27.06,35040,ｿﾗﾏﾒﾙｲ,5,ｱ ｷ ﾀ,60,49248
27.06,35040,ｿﾗﾏﾒﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,736,350676
27.06,35040,ｿﾗﾏﾒﾙｲ,15,ﾆ ｲ ｶﾞ ﾀ,4,2700
27.06,35040,ｿﾗﾏﾒﾙｲ,22,ｼ ｽﾞ ｵ ｶ,4,3456
27.06,35040,ｿﾗﾏﾒﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,14,1512
27.06,35040,ｿﾗﾏﾒﾙｲ,45,ﾐ ﾔ ｻﾞ ｷ,18,19440
27.06,35040,ｿﾗﾏﾒﾙｲ,46,ｶ ｺﾞ ｼ ﾏ,2,1944
27.06,75400,ｿﾗﾏﾒ,0,*ｺﾞｳｹｲ*,809,636552
27.06,75400,ｿﾗﾏﾒ,2,ｱ ｵ ﾓ ﾘ,275,321516
27.06,75400,ｿﾗﾏﾒ,4,ﾐ ﾔ ｷﾞ,72,63936
27.06,75400,ｿﾗﾏﾒ,5,ｱ ｷ ﾀ,60,49248
27.06,75400,ｿﾗﾏﾒ,8,ｲ ﾊﾞ ﾗ ｷﾞ,360,172800
27.06,75400,ｿﾗﾏﾒ,15,ﾆ ｲ ｶﾞ ﾀ,4,2700
27.06,75400,ｿﾗﾏﾒ,22,ｼ ｽﾞ ｵ ｶ,4,3456
27.06,75400,ｿﾗﾏﾒ,221,ｼ ｽﾞ ｵ ｶ ｼ,14,1512
27.06,75400,ｿﾗﾏﾒ,45,ﾐ ﾔ ｻﾞ ｷ,18,19440
27.06,75400,ｿﾗﾏﾒ,46,ｶ ｺﾞ ｼ ﾏ,2,1944
27.06,75401,ｲﾂｽﾝｿﾗﾏﾒ,0,*ｺﾞｳｹｲ*,376,177876
27.06,75401,ｲﾂｽﾝｿﾗﾏﾒ,8,ｲ ﾊﾞ ﾗ ｷﾞ,376,177876
27.06,35050,ｴﾀﾞﾏﾒﾙｲ,0,*ｺﾞｳｹｲ*,34892.95,29878121
27.06,35050,ｴﾀﾞﾏﾒﾙｲ,10,ｸﾞ ﾝ ﾏ,242,270648
27.06,35050,ｴﾀﾞﾏﾒﾙｲ,22,ｼ ｽﾞ ｵ ｶ,32871.85,28390853
27.06,35050,ｴﾀﾞﾏﾒﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,1779.1,1216620
27.06,75500,ｴﾀﾞﾏﾒ,0,*ｺﾞｳｹｲ*,18525.75,11955965
27.06,75500,ｴﾀﾞﾏﾒ,10,ｸﾞ ﾝ ﾏ,182,213192
27.06,75500,ｴﾀﾞﾏﾒ,22,ｼ ｽﾞ ｵ ｶ,17289.65,11028493
27.06,75500,ｴﾀﾞﾏﾒ,221,ｼ ｽﾞ ｵ ｶ ｼ,1054.1,714280
27.06,75510,ｷﾘﾏﾒ,0,*ｺﾞｳｹｲ*,16367.2,17922156
27.06,75510,ｷﾘﾏﾒ,10,ｸﾞ ﾝ ﾏ,60,57456
27.06,75510,ｷﾘﾏﾒ,22,ｼ ｽﾞ ｵ ｶ,15582.2,17362360
27.06,75510,ｷﾘﾏﾒ,221,ｼ ｽﾞ ｵ ｶ ｼ,725,502340
27.06,30007,ﾊﾞﾚｲｼﾖﾙｲ,0,*ｺﾞｳｹｲ*,292599.1,74686855
27.06,30007,ﾊﾞﾚｲｼﾖﾙｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,4320,334800
27.06,30007,ﾊﾞﾚｲｼﾖﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,4810,1423980
27.06,30007,ﾊﾞﾚｲｼﾖﾙｲ,12,ﾁ ﾊﾞ,8820,2673756
27.06,30007,ﾊﾞﾚｲｼﾖﾙｲ,22,ｼ ｽﾞ ｵ ｶ,165437.4,42273463
27.06,30007,ﾊﾞﾚｲｼﾖﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,531.7,83052
27.06,30007,ﾊﾞﾚｲｼﾖﾙｲ,23,ｱ ｲ ﾁ,500,118800
27.06,30007,ﾊﾞﾚｲｼﾖﾙｲ,42,ﾅ ｶﾞ ｻ ｷ,62680,17418132
27.06,30007,ﾊﾞﾚｲｼﾖﾙｲ,43,ｸ ﾏ ﾓ ﾄ,44530,10103076
27.06,30007,ﾊﾞﾚｲｼﾖﾙｲ,46,ｶ ｺﾞ ｼ ﾏ,970,257796
27.06,36010,ﾒ-ｸｲﾝﾙｲ,0,*ｺﾞｳｹｲ*,151475.2,38055843
27.06,36010,ﾒ-ｸｲﾝﾙｲ,12,ﾁ ﾊﾞ,1190,449604
27.06,36010,ﾒ-ｸｲﾝﾙｲ,22,ｼ ｽﾞ ｵ ｶ,77814.5,19306665
27.06,36010,ﾒ-ｸｲﾝﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,430.7,66474
27.06,36010,ﾒ-ｸｲﾝﾙｲ,23,ｱ ｲ ﾁ,500,118800
27.06,36010,ﾒ-ｸｲﾝﾙｲ,42,ﾅ ｶﾞ ｻ ｷ,26660,7924284
27.06,36010,ﾒ-ｸｲﾝﾙｲ,43,ｸ ﾏ ﾓ ﾄ,44530,10103076
27.06,36010,ﾒ-ｸｲﾝﾙｲ,46,ｶ ｺﾞ ｼ ﾏ,350,86940
27.06,76210,ﾒ-ｸｲﾝ,0,*ｺﾞｳｹｲ*,151475.2,38055843
27.06,76210,ﾒ-ｸｲﾝ,12,ﾁ ﾊﾞ,1190,449604
27.06,76210,ﾒ-ｸｲﾝ,22,ｼ ｽﾞ ｵ ｶ,77814.5,19306665
27.06,76210,ﾒ-ｸｲﾝ,221,ｼ ｽﾞ ｵ ｶ ｼ,430.7,66474
27.06,76210,ﾒ-ｸｲﾝ,23,ｱ ｲ ﾁ,500,118800
27.06,76210,ﾒ-ｸｲﾝ,42,ﾅ ｶﾞ ｻ ｷ,26660,7924284
27.06,76210,ﾒ-ｸｲﾝ,43,ｸ ﾏ ﾓ ﾄ,44530,10103076
27.06,76210,ﾒ-ｸｲﾝ,46,ｶ ｺﾞ ｼ ﾏ,350,86940
27.06,36020,ﾀﾞﾝｼﾔｸﾙｲ,0,*ｺﾞｳｹｲ*,87443.9,22403509
27.06,36020,ﾀﾞﾝｼﾔｸﾙｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,4320,334800
27.06,36020,ﾀﾞﾝｼﾔｸﾙｲ,22,ｼ ｽﾞ ｵ ｶ,83083.9,22063741
27.06,36020,ﾀﾞﾝｼﾔｸﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,40,4968
27.06,76220,ﾀﾞﾝｼﾔｸ,0,*ｺﾞｳｹｲ*,87443.9,22403509
27.06,76220,ﾀﾞﾝｼﾔｸ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,4320,334800
27.06,76220,ﾀﾞﾝｼﾔｸ,22,ｼ ｽﾞ ｵ ｶ,83083.9,22063741
27.06,76220,ﾀﾞﾝｼﾔｸ,221,ｼ ｽﾞ ｵ ｶ ｼ,40,4968
27.06,36030,ﾊﾞﾚｲｼﾖ,0,*ｺﾞｳｹｲ*,53680,14227503
27.06,36030,ﾊﾞﾚｲｼﾖ,8,ｲ ﾊﾞ ﾗ ｷﾞ,4810,1423980
27.06,36030,ﾊﾞﾚｲｼﾖ,12,ﾁ ﾊﾞ,7630,2224152
27.06,36030,ﾊﾞﾚｲｼﾖ,22,ｼ ｽﾞ ｵ ｶ,4539,903057
27.06,36030,ﾊﾞﾚｲｼﾖ,221,ｼ ｽﾞ ｵ ｶ ｼ,61,11610
27.06,36030,ﾊﾞﾚｲｼﾖ,42,ﾅ ｶﾞ ｻ ｷ,36020,9493848
27.06,36030,ﾊﾞﾚｲｼﾖ,46,ｶ ｺﾞ ｼ ﾏ,620,170856
27.06,76200,ﾊﾞﾚｲｼﾖ,0,*ｺﾞｳｹｲ*,53422,14176354
27.06,76200,ﾊﾞﾚｲｼﾖ,8,ｲ ﾊﾞ ﾗ ｷﾞ,4810,1423980
27.06,76200,ﾊﾞﾚｲｼﾖ,12,ﾁ ﾊﾞ,7580,2210652
27.06,76200,ﾊﾞﾚｲｼﾖ,22,ｼ ｽﾞ ｵ ｶ,4392,877018
27.06,76200,ﾊﾞﾚｲｼﾖ,42,ﾅ ｶﾞ ｻ ｷ,36020,9493848
27.06,76200,ﾊﾞﾚｲｼﾖ,46,ｶ ｺﾞ ｼ ﾏ,620,170856
27.06,76221,ｷﾀｱｶﾘﾊﾞﾚｲｼﾖ,0,*ｺﾞｳｹｲ*,222,44820
27.06,76221,ｷﾀｱｶﾘﾊﾞﾚｲｼﾖ,12,ﾁ ﾊﾞ,50,13500
27.06,76221,ｷﾀｱｶﾘﾊﾞﾚｲｼﾖ,22,ｼ ｽﾞ ｵ ｶ,111,19710
27.06,76221,ｷﾀｱｶﾘﾊﾞﾚｲｼﾖ,221,ｼ ｽﾞ ｵ ｶ ｼ,61,11610
27.06,76208,ﾚﾂﾄﾞﾑｰﾝ,0,*ｺﾞｳｹｲ*,36,6329
27.06,76208,ﾚﾂﾄﾞﾑｰﾝ,22,ｼ ｽﾞ ｵ ｶ,36,6329
27.06,30008,ﾂﾁﾓﾉﾙｲ,0,*ｺﾞｳｹｲ*,708910.75,130379135
27.06,30008,ﾂﾁﾓﾉﾙｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,240.2,41656
27.06,30008,ﾂﾁﾓﾉﾙｲ,2,ｱ ｵ ﾓ ﾘ,13340.65,9926946
27.06,30008,ﾂﾁﾓﾉﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,26834,7714926
27.06,30008,ﾂﾁﾓﾉﾙｲ,12,ﾁ ﾊﾞ,42483,17778150
27.06,30008,ﾂﾁﾓﾉﾙｲ,22,ｼ ｽﾞ ｵ ｶ,11673.1,2400892
27.06,30008,ﾂﾁﾓﾉﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,231.1,45479
27.06,30008,ﾂﾁﾓﾉﾙｲ,23,ｱ ｲ ﾁ,44100,5976504
27.06,30008,ﾂﾁﾓﾉﾙｲ,28,ﾋ ﾖ ｳ ｺﾞ,14330,1936062
27.06,30008,ﾂﾁﾓﾉﾙｲ,29,ﾅ ﾗ,70,70200
27.06,30008,ﾂﾁﾓﾉﾙｲ,30,ﾜ ｶ ﾔ ﾏ,1720,241488
27.06,30008,ﾂﾁﾓﾉﾙｲ,31,ﾄ ﾂ ﾄ ﾘ,3082,2360016
27.06,30008,ﾂﾁﾓﾉﾙｲ,37,ｶ ｶﾞ ﾜ,267000,39275280
27.06,30008,ﾂﾁﾓﾉﾙｲ,39,ｺ ｳ ﾁ,675,387612
27.06,30008,ﾂﾁﾓﾉﾙｲ,41,ｻ ｶﾞ,244327,29017688
27.06,30008,ﾂﾁﾓﾉﾙｲ,42,ﾅ ｶﾞ ｻ ｷ,36,7516
27.06,30008,ﾂﾁﾓﾉﾙｲ,43,ｸ ﾏ ﾓ ﾄ,900,193320
27.06,30008,ﾂﾁﾓﾉﾙｲ,45,ﾐ ﾔ ｻﾞ ｷ,7928.5,3933328
27.06,30008,ﾂﾁﾓﾉﾙｲ,46,ｶ ｺﾞ ｼ ﾏ,13594.4,5680023
27.06,30008,ﾂﾁﾓﾉﾙｲ,47,ｵ ｷ ﾅ ﾜ,20,9504
27.06,30008,ﾂﾁﾓﾉﾙｲ,150,ﾕ ﾆ ﾕ ｳ,16325.8,3382545
27.06,37010,ｶﾝｼﾖﾙｲ,0,*ｺﾞｳｹｲ*,47040,12661218
27.06,37010,ｶﾝｼﾖﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,22870,5863536
27.06,37010,ｶﾝｼﾖﾙｲ,12,ﾁ ﾊﾞ,22680,6288462
27.06,37010,ｶﾝｼﾖﾙｲ,22,ｼ ｽﾞ ｵ ｶ,815,121608
27.06,37010,ｶﾝｼﾖﾙｲ,39,ｺ ｳ ﾁ,675,387612
27.06,76100,ｶﾝｼﾖ,0,*ｺﾞｳｹｲ*,2155,650160
27.06,76100,ｶﾝｼﾖ,12,ﾁ ﾊﾞ,755,151092
27.06,76100,ｶﾝｼﾖ,22,ｼ ｽﾞ ｵ ｶ,725,111456
27.06,76100,ｶﾝｼﾖ,39,ｺ ｳ ﾁ,675,387612
27.06,76150,ﾍﾞﾆｺｳｹｲ,0,*ｺﾞｳｹｲ*,90,10152
27.06,76150,ﾍﾞﾆｺｳｹｲ,22,ｼ ｽﾞ ｵ ｶ,90,10152
27.06,76170,ﾍﾞﾆｱｽﾞﾏ,0,*ｺﾞｳｹｲ*,37855,9938322
27.06,76170,ﾍﾞﾆｱｽﾞﾏ,8,ｲ ﾊﾞ ﾗ ｷﾞ,22495,5760396
27.06,76170,ﾍﾞﾆｱｽﾞﾏ,12,ﾁ ﾊﾞ,15360,4177926
27.06,76172,ﾍﾞﾆﾊﾙｶ,0,*ｺﾞｳｹｲ*,6940,2062584
27.06,76172,ﾍﾞﾆﾊﾙｶ,8,ｲ ﾊﾞ ﾗ ｷﾞ,375,103140
27.06,76172,ﾍﾞﾆﾊﾙｶ,12,ﾁ ﾊﾞ,6565,1959444
27.06,37020,ｻﾄｲﾓﾙｲ,0,*ｺﾞｳｹｲ*,17876.9,7290325
27.06,37020,ｻﾄｲﾓﾙｲ,12,ﾁ ﾊﾞ,10,3240
27.06,37020,ｻﾄｲﾓﾙｲ,22,ｼ ｽﾞ ｵ ｶ,99,42012
27.06,37020,ｻﾄｲﾓﾙｲ,45,ﾐ ﾔ ｻﾞ ｷ,2628.5,1239700
27.06,37020,ｻﾄｲﾓﾙｲ,46,ｶ ｺﾞ ｼ ﾏ,13459.4,5621703
27.06,37020,ｻﾄｲﾓﾙｲ,150,ﾕ ﾆ ﾕ ｳ,1680,383670
27.06,76300,ｻﾄｲﾓ,0,*ｺﾞｳｹｲ*,4337.5,1614082
27.06,76300,ｻﾄｲﾓ,12,ﾁ ﾊﾞ,10,3240
27.06,76300,ｻﾄｲﾓ,22,ｼ ｽﾞ ｵ ｶ,79,31212
27.06,76300,ｻﾄｲﾓ,45,ﾐ ﾔ ｻﾞ ｷ,2218.5,1070140
27.06,76300,ｻﾄｲﾓ,46,ｶ ｺﾞ ｼ ﾏ,450,146880
27.06,76300,ｻﾄｲﾓ,150,ﾕ ﾆ ﾕ ｳ,1580,362610
27.06,76310,ｱﾗｲｻﾄｲﾓ,0,*ｺﾞｳｹｲ*,831,396900
